Variant Barcode,Handle,Vendor,Option2 Value,Option1 Value,Variant Price,Variant Inventory Qty
'116888,polo-e-asa-frisos-classic,0,VERMELHO,GG,74.5,0.0
'116892,calca-jeans-st-slim-storm,0,PRETO,46,144.5,1.0
'116892,calca-jeans-st-slim-storm,0,PRETO,42,144.5,0.0
'116892,calca-jeans-st-slim-storm,ELLUS,PRETO,38,144.5,2.0
'116910,vestido-curto-manga-babado-linho,PATBO,BEGE,38,874.5,1.0
'116959,vestido-longo-plissado-um-ombro-so,Fabiana Milazzo,AZUL,36,3830.0,1.0
'116960,vestido-longo-de-tule-bordado,Fabiana Milazzo,PRATA AZULADO,38,10778.9,1.0
'116961,saia-xadrez-com-maria-na-barra,Fabiana Milazzo,XADREZ PINK,36,314.5,1.0
'116961,saia-xadrez-com-maria-na-barra,0,XADREZ PINK,40,314.5,0.0
'116962,saia-longa-marias-xadrez,Fabiana Milazzo,XADREZ PINK,38,494.5,1.0
'116980,sneaker-it-schutz-bold-knit-honey,Schutz,VERMELHO,37,209.5,1.0
'116990,coturno-bel-knit-black,0,PRETO,35,314.5,0.0
'116990,coturno-bel-knit-black,0,PRETO,36,314.5,0.0
'116990,coturno-bel-knit-black,0,PRETO,37,314.5,0.0
'116990,coturno-bel-knit-black,Schutz,PRETO,34,314.5,1.0
'117004,vestido-longo-tafeta,PATBO,Off White,36,1474.5,1.0
'117004,vestido-longo-tafeta,0,Off White,38,1474.5,1.0
'117004,vestido-longo-tafeta,0,Off White,42,1474.5,1.0
'117004,vestido-longo-tafeta,0,Off White,44,1474.5,1.0
'117004,vestido-longo-tafeta,0,Off White,46,1474.5,0.0
'117004,vestido-longo-tafeta,0,Off White,40,1474.5,0.0
'117005,vestido-longo-seda-babados,PATBO,Verde,38,5900.0,1.0
'117007,vestido-midi-manga-tela-bianca,PATBO,Verde Estampado,36,1434.5,0.0
'117008,saia-longa-rendada,PatBo,Off White Estampado,38,1048.5,1.0
'117011,vestido-longo-recortes-babados-cintura,0,Off White,38,1985.0,1.0
'117011,vestido-longo-recortes-babados-cintura,0,Off White,36,1985.0,0.0
'117011,vestido-longo-recortes-babados-cintura,0,Verde Estampado,38,1985.0,0.0
'117011,vestido-longo-recortes-babados-cintura,PATBO,Verde Estampado,36,1985.0,0.0
'117013,vestido-longo-seda-recortes-fivela,0,Verde Claro,40,5800.0,0.0
'117013,vestido-longo-seda-recortes-fivela,0,Verde,38,5800.0,1.0
'117013,vestido-longo-seda-recortes-fivela,PATBO,Verde Claro,36,5800.0,0.0
'117013,vestido-longo-seda-recortes-fivela,0,Verde Claro,38,5800.0,0.0
'117013,vestido-longo-seda-recortes-fivela,0,Verde,36,5800.0,0.0
'117013,vestido-longo-seda-recortes-fivela,0,Verde,40,5800.0,0.0
'117014,body-manga-longa,PATBO,Preto,36,539.5,1.0
'117025,top-cropped-detalhe-torcao,COLCCI,LARANJA,36,149.5,1.0
'117025,top-cropped-detalhe-torcao,0,LARANJA,38,149.5,0.0
'117025,top-cropped-detalhe-torcao,0,LARANJA,40,149.5,1.0
'117038,camisa-mangas-bufantes-sophia-tafeta,PATBO,OFF WHITE ESTAMPADO,36,599.5,1.0
'117038,camisa-mangas-bufantes-sophia-tafeta,0,OFF WHITE ESTAMPADO,38,599.5,1.0
'117039,calca-reta-sophia-tafeta,PATBO,Off White,36,523.5,1.0
'117042,blusa-tafeta-mangas-bufantes,PATBO,Off White,36,499.0,1.0
'117044,blusa-manga-longa,0,Verde Claro,36,623.5,0.0
'117044,blusa-manga-longa,PATBO,Azul,36,623.5,1.0
'117045,blusa-textura-manga-longa-bordada,PATBO,Rosa,36,550.0,0.0
'117046,vestido-longo-sophia-plisse-entremeio,0,Off White,42,1624.5,1.0
'117046,vestido-longo-sophia-plisse-entremeio,0,Off White,40,1624.5,0.0
'117046,vestido-longo-sophia-plisse-entremeio,PATBO,Off White,36,1624.5,1.0
'117048,vestido-marias-fabi,0,PRETO ESTAMPADO,44,599.5,0.0
'117048,vestido-marias-fabi,0,OFF WHITE ESTAMPADO,46,599.5,0.0
'117048,vestido-marias-fabi,0,PRETO ESTAMPADO,36,599.5,0.0
'117048,vestido-marias-fabi,0,PRETO ESTAMPADO,46,599.5,0.0
'117048,vestido-marias-fabi,Fabiana Milazzo,OFF WHITE ESTAMPADO,36,599.5,1.0
'117048,vestido-marias-fabi,0,OFF WHITE ESTAMPADO,44,599.5,0.0
'117048,vestido-marias-fabi,0,PRETO ESTAMPADO,38,599.5,0.0
'117048,vestido-marias-fabi,0,OFF WHITE ESTAMPADO,38,599.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,PRETO,XGG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,BRANCO,XGG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,VERDE,XGG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,VERMELHO,XGG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,AZUL,XGG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,PRETO,GG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,BRANCO,GG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,VERDE,GG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,AZUL,GG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,PRETO,G,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,VERMELHO,GG,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,VERDE,G,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,CALVIN KLEIN,AZUL,P,54.5,1.0
'117062,camiseta-ckj-mc-basico-peito,0,VERMELHO,P,54.5,1.0
'117062,camiseta-ckj-mc-basico-peito,0,VERDE,P,54.5,1.0
'117062,camiseta-ckj-mc-basico-peito,0,BRANCO,P,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,PRETO,P,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,AZUL,M,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,VERMELHO,M,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,VERDE,M,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,BRANCO,M,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,BRANCO,G,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,PRETO,M,54.5,0.0
'117062,camiseta-ckj-mc-basico-peito,0,AZUL,G,54.5,1.0
'117062,camiseta-ckj-mc-basico-peito,0,VERMELHO,G,54.5,0.0
'117084,camisa-night-super-slim-jacquard-branco,0,BRANCO,GG,214.95,0.0
'117084,camisa-night-super-slim-jacquard-branco,0,BRANCO,M,214.95,1.0
'117084,camisa-night-super-slim-jacquard-branco,Aramis,BRANCO,P,214.95,0.0
'117088,bermuda-jeans-stone-mix-de-linhas-azul,0,JEANS,42,129.95,1.0
'117088,bermuda-jeans-stone-mix-de-linhas-azul,Aramis,JEANS,40,129.95,0.0
'117094,blusa-shoulder-told-you-so,Shoulder,OFF WHITE,PP,64.5,0.0
'117094,blusa-shoulder-told-you-so,0,OFF WHITE,M,64.5,1.0
'117096,blusa-tricot-canelada-listrada,Shoulder,VERDE,PP,139.5,1.0
'117096,blusa-tricot-canelada-listrada,0,VERDE,M,139.5,1.0
'117096,blusa-tricot-canelada-listrada,0,VERDE,P,139.5,1.0
'117100,lenco-plissado-estrela-estampado,Shoulder,PRETO,UN,34.5,1.0
'117112,calca-jeans-suki-com-cordao,COLCCI,JEANS,40,212.5,1.0
'117126,vestido-midi-de-linho,PATBO,Bege,36,1487.0,1.0
'117136,camiseta-classic-pima-legacy,ELLUS,VINHO,P,99.5,1.0
'117139,trench-coat-couro,PATBO,VERDE CLARO,36,2550.0,1.0
'117147,calca-jogger-chenille,0,ROSE,42,269.5,0.0
'117147,calca-jogger-chenille,0,LARANJA,42,269.5,0.0
'117147,calca-jogger-chenille,0,BEGE,42,269.5,1.0
'117147,calca-jogger-chenille,0,ROSE,40,269.5,0.0
'117147,calca-jogger-chenille,0,LARANJA,40,269.5,0.0
'117147,calca-jogger-chenille,0,ROSE,38,269.5,0.0
'117147,calca-jogger-chenille,0,LARANJA,38,269.5,0.0
'117147,calca-jogger-chenille,0,BEGE,38,269.5,2.0
'117147,calca-jogger-chenille,0,ROSE,36,269.5,0.0
'117147,calca-jogger-chenille,0,LARANJA,36,269.5,0.0
'117147,calca-jogger-chenille,Fabiana Milazzo,BEGE,36,269.5,0.0
'117147,calca-jogger-chenille,0,BEGE,40,269.5,2.0
'117150,calca-pantalona-margot-1,PATBO,Marrom Onça,36,624.5,1.0
'117150,calca-pantalona-margot-1,0,Marrom Onça,38,624.5,1.0
'117174,macacao-jeans-levis-vintage,Levi's,G,JEANS,254.5,1.0
'117175,calca-jeans-levis-514-straight,0,JEANS,48,139.5,1.0
'117175,calca-jeans-levis-514-straight,0,JEANS,50,139.5,1.0
'117175,calca-jeans-levis-514-straight,0,JEANS,46,139.5,0.0
'117175,calca-jeans-levis-514-straight,Levi's,JEANS,42,139.5,0.0
'117176,calca-jeans-levis-311-shaping-skinny,0,JEANS PRETO,39,159.5,1.0
'117176,calca-jeans-levis-311-shaping-skinny,0,JEANS PRETO,41,159.5,0.0
'117176,calca-jeans-levis-311-shaping-skinny,0,JEANS PRETO,40,159.5,0.0
'117176,calca-jeans-levis-311-shaping-skinny,0,JEANS PRETO,38,159.5,1.0
'117176,calca-jeans-levis-311-shaping-skinny,Levi's,JEANS PRETO,37,159.5,0.0
'117176,calca-jeans-levis-311-shaping-skinny,0,JEANS PRETO,44,159.5,1.0
'117176,calca-jeans-levis-311-shaping-skinny,0,JEANS PRETO,42,159.5,1.0
'117176,calca-jeans-levis-311-shaping-skinny,0,JEANS PRETO,43,159.5,1.0
'117176,calca-jeans-levis-311-shaping-skinny,0,JEANS PRETO,46,159.5,1.0
'117180,vestido-chemisier-crepe,Shoulder,PRETO,40,309.5,1.0
'117180,vestido-chemisier-crepe,0,PRETO,42,309.5,0.0
'117181,macacao-longo-malha-listra-fina,Shoulder,PRETO,GG,342.4,1.0
'117188,vestido-midi-tricot-canelado-listrado,Shoulder,VERDE,G,149.5,1.0
'117233,jaqueta-couro-bordado-costas,PATBO,Preto,38,2695.0,0.0
'117324,tenis-zz-street-nobuck-cadarco-soft-avela,AREZZO,NUDE,34,199.5,1.0
'117328,camisa-slim-resort-listrada-cinza,0,CINZA,XGG,139.95,1.0
'117328,camisa-slim-resort-listrada-cinza,0,CINZA,GG,139.95,1.0
'117328,camisa-slim-resort-listrada-cinza,Aramis,CINZA,G,139.95,0.0
'117329,camisa-slim-xadrez,Aramis,CAQUI,P,184.95,2.0
'117329,camisa-slim-xadrez,0,CAQUI,M,184.95,3.0
'117329,camisa-slim-xadrez,0,CAQUI,XGG,184.95,0.0
'117329,camisa-slim-xadrez,0,CAQUI,G,184.95,1.0
'117332,camisa-xadrez-classica,0,MARINHO,G,129.95,0.0
'117332,camisa-xadrez-classica,0,MARINHO,GG,129.95,0.0
'117332,camisa-xadrez-classica,0,MARINHO,XGG,129.95,0.0
'117332,camisa-xadrez-classica,0,MARINHO,XXG,129.95,0.0
'117332,camisa-xadrez-classica,Aramis,MARINHO,P,129.95,1.0
'117332,camisa-xadrez-classica,0,MARINHO,M,129.95,0.0
'117333,camiseta-faixas-gel,0,PRETO,G,59.95,0.0
'117333,camiseta-faixas-gel,0,AZUL,G,59.95,0.0
'117333,camiseta-faixas-gel,0,PRETO,M,59.95,0.0
'117333,camiseta-faixas-gel,0,PRETO,P,59.95,0.0
'117333,camiseta-faixas-gel,Aramis,AZUL,P,59.95,1.0
'117333,camiseta-faixas-gel,0,AZUL,M,59.95,0.0
'117336,calca-de-alfaiataria-slim-poliviscose-chumbo,Aramis,CHUMBO,38,199.5,0.0
'117336,calca-de-alfaiataria-slim-poliviscose-chumbo,0,CHUMBO,40,199.5,0.0
'117336,calca-de-alfaiataria-slim-poliviscose-chumbo,0,CHUMBO,42,199.5,0.0
'117336,calca-de-alfaiataria-slim-poliviscose-chumbo,0,CHUMBO,44,199.5,0.0
'117336,calca-de-alfaiataria-slim-poliviscose-chumbo,0,CHUMBO,46,199.5,1.0
'117336,calca-de-alfaiataria-slim-poliviscose-chumbo,0,CHUMBO,48,199.5,0.0
'117352,vestido-midi-franjas-bianca,PATBO,Verde,38,1143.5,1.0
'117381,polo-folhagem-total-night,Aramis,PRETO,P,149.95,1.0
'117381,polo-folhagem-total-night,0,PRETO,M,149.95,1.0
'117381,polo-folhagem-total-night,0,PRETO,G,149.95,0.0
'117385,camisa-slim-xadrez-2,0,XADREZ CINZA,GG,184.95,1.0
'117385,camisa-slim-xadrez-2,Aramis,XADREZ CINZA,P,184.95,1.0
'117385,camisa-slim-xadrez-2,0,XADREZ CINZA,M,184.95,1.0
'117385,camisa-slim-xadrez-2,0,XADREZ CINZA,G,184.95,1.0
'117386,camisa-slim-folhagem-noturna,Aramis,PRETO,P,149.95,1.0
'117386,camisa-slim-folhagem-noturna,0,PRETO,G,149.95,0.0
'117386,camisa-slim-folhagem-noturna,0,PRETO,GG,149.95,0.0
'117390,camisa-slim-xadrez-1,0,BRANCO,G,164.95,0.0
'117390,camisa-slim-xadrez-1,0,PRETO,GG,164.95,0.0
'117390,camisa-slim-xadrez-1,0,BRANCO,GG,164.95,1.0
'117390,camisa-slim-xadrez-1,0,PRETO,G,164.95,1.0
'117390,camisa-slim-xadrez-1,0,PRETO,M,164.95,0.0
'117390,camisa-slim-xadrez-1,0,BRANCO,M,164.95,0.0
'117390,camisa-slim-xadrez-1,0,PRETO,P,164.95,0.0
'117390,camisa-slim-xadrez-1,Aramis,BRANCO,P,164.95,0.0
'117406,camisa-slim-riscos,Aramis,MARINHO,G,174.95,1.0
'117406,camisa-slim-riscos,0,MARINHO,GG,174.95,0.0
'117408,camisa-overshirt-camel-caqui,Aramis,CAQUI,M,199.95,1.0
'117408,camisa-overshirt-camel-caqui,0,CAQUI,G,199.95,0.0
'117411,camisa-slim-xadrez-duplo,0,XADREZ MARINHO,GG,184.95,0.0
'117411,camisa-slim-xadrez-duplo,0,XADREZ MARINHO,G,184.95,0.0
'117411,camisa-slim-xadrez-duplo,0,XADREZ MARINHO,M,184.95,1.0
'117411,camisa-slim-xadrez-duplo,Aramis,XADREZ MARINHO,P,184.95,0.0
'117414,camisa-overshirt-xadrez-textura-preto-com-caqui,Aramis,XADREZ CAQUI,P,184.95,1.0
'117414,camisa-overshirt-xadrez-textura-preto-com-caqui,0,XADREZ CAQUI,G,184.95,0.0
'117414,camisa-overshirt-xadrez-textura-preto-com-caqui,0,XADREZ CAQUI,M,184.95,0.0
'117418,camisa-xadrez-maxi-cinza,0,0,XXG,119.95,1.0
'117418,camisa-xadrez-maxi-cinza,Aramis,0,P,119.95,1.0
'117420,polo-floral-total-night-grafite-mescla,0,GRAFITE,GG,149.95,1.0
'117420,polo-floral-total-night-grafite-mescla,Aramis,GRAFITE,M,149.95,0.0
'117420,polo-floral-total-night-grafite-mescla,0,GRAFITE,G,149.95,0.0
'117456,blusa-drapeada-cintura-margot,PATBO,Marrom,36,473.5,1.0
'117459,top-cropped-amarracao-margot,PATBO,Marrom,36,370.0,2.0
'117460,vestido-curto-manga-longa,0,Verde Claro,38,1198.0,1.0
'117460,vestido-curto-manga-longa,PATBO,Verde Claro,36,1198.0,1.0
'117462,vestido-longo-alca-babados-bianca,0,Verde,36,1374.5,0.0
'117462,vestido-longo-alca-babados-bianca,PATBO,Off White,36,1374.5,1.0
'117463,vestido-longo-camadas-margot,PATBO,Marrom,36,1600.0,1.0
'117463,vestido-longo-camadas-margot,0,Marrom,38,1600.0,1.0
'117463,vestido-longo-camadas-margot,0,Marrom,40,1600.0,1.0
'117463,vestido-longo-camadas-margot,0,Marrom,42,1600.0,1.0
'117464,vestido-midi-assimetrico-margot,PATBO,Marrom,38,1374.5,1.0
'117465,vestido-curto-fivela-margot,0,Marrom,38,874.5,1.0
'117465,vestido-curto-fivela-margot,0,Marrom,40,874.5,1.0
'117465,vestido-curto-fivela-margot,PATBO,Marrom,36,874.5,0.0
'117469,vestido-gola-alta-patchwork-renda,0,MARROM,46,584.5,0.0
'117469,vestido-gola-alta-patchwork-renda,0,OFF WHITE,46,584.5,0.0
'117469,vestido-gola-alta-patchwork-renda,0,MARROM,42,584.5,0.0
'117469,vestido-gola-alta-patchwork-renda,0,OFF WHITE,42,584.5,0.0
'117469,vestido-gola-alta-patchwork-renda,0,MARROM,40,584.5,0.0
'117469,vestido-gola-alta-patchwork-renda,0,OFF WHITE,40,584.5,1.0
'117469,vestido-gola-alta-patchwork-renda,0,MARROM,38,584.5,0.0
'117469,vestido-gola-alta-patchwork-renda,0,OFF WHITE,38,584.5,2.0
'117469,vestido-gola-alta-patchwork-renda,0,MARROM,36,584.5,0.0
'117469,vestido-gola-alta-patchwork-renda,Fabiana Milazzo,OFF WHITE,36,584.5,1.0
'117470,saia-plissada-midi-de-cetim,0,AZUL CLARO,38,434.5,1.0
'117470,saia-plissada-midi-de-cetim,0,AZUL CLARO,40,434.5,0.0
'117470,saia-plissada-midi-de-cetim,Fabiana Milazzo,AZUL CLARO,36,434.5,1.0
'117483,camisa-lisa-tricoline-slim,0,OFF WHITE,M,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,PRETO,P,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,PRETO,M,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,MARINHO,G,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,CINZA,G,159.5,1.0
'117483,camisa-lisa-tricoline-slim,0,OFF WHITE,G,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,MARINHO,M,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,PRETO,G,159.5,1.0
'117483,camisa-lisa-tricoline-slim,0,CINZA,M,159.5,1.0
'117483,camisa-lisa-tricoline-slim,0,OFF WHITE,GG,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,CINZA,P,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,OFF WHITE,P,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,CINZA,GG,159.5,1.0
'117483,camisa-lisa-tricoline-slim,0,PRETO,GG,159.5,1.0
'117483,camisa-lisa-tricoline-slim,0,MARINHO,XGG,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,OFF WHITE,XGG,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,CINZA,XGG,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,PRETO,XGG,159.5,0.0
'117483,camisa-lisa-tricoline-slim,0,MARINHO,GG,159.5,1.0
'117483,camisa-lisa-tricoline-slim,ELLUS,MARINHO,P,159.5,1.0
'117485,vestido-midi-fluido,0,PRETO,46,309.5,1.0
'117485,vestido-midi-fluido,0,PRETO,48,309.5,0.0
'117485,vestido-midi-fluido,0,PRETO,42,309.5,0.0
'117485,vestido-midi-fluido,Shoulder,PRETO,40,309.5,0.0
'117497,saia-jeans-midi-puidos,Shoulder,JEANS,42,239.2,1.0
'117508,calca-jeans-new-skinny-pence,ELLUS,0,36,169.5,1.0
'117508,calca-jeans-new-skinny-pence,0,0,42,169.5,0.0
'117508,calca-jeans-new-skinny-pence,0,0,40,169.5,0.0
'117527,calca-jeans-levis-311-shaping-skinny-1,0,JEANS,46,169.5,0.0
'117527,calca-jeans-levis-311-shaping-skinny-1,0,JEANS,44,169.5,1.0
'117527,calca-jeans-levis-311-shaping-skinny-1,Levi's,JEANS,37,169.5,1.0
'117527,calca-jeans-levis-311-shaping-skinny-1,0,JEANS,41,169.5,2.0
'117527,calca-jeans-levis-311-shaping-skinny-1,0,JEANS,38,169.5,0.0
'117527,calca-jeans-levis-311-shaping-skinny-1,0,JEANS,43,169.5,1.0
'117535,saia-longa-camadas-assimetrica-margot,PatBo,Marrom,42,739.5,1.0
'117536,saia-midi-geometrico-jackie,PatBo,Laranja,36,789.5,1.0
'117539,t-shirt-lisa,PATBO,Branco,38,324.5,1.0
'117539,t-shirt-lisa,0,Branco,40,324.5,1.0
'117540,vestido-patricia-bonaldi-inverno-2020,PATBO,LILAS,40,4200.0,1.0
'117540,vestido-patricia-bonaldi-inverno-2020,0,LILAS,44,4200.0,1.0
'117542,calca-skinning-de-cetim,0,AMARELO,38,499.5,0.0
'117542,calca-skinning-de-cetim,0,PINK,38,499.5,0.0
'117542,calca-skinning-de-cetim,0,AMARELO,40,499.5,0.0
'117542,calca-skinning-de-cetim,0,PINK,36,499.5,0.0
'117542,calca-skinning-de-cetim,Fabiana Milazzo,AMARELO,36,499.5,1.0
'117542,calca-skinning-de-cetim,0,PINK,40,499.5,0.0
'117543,colete-alfaiataria-em-cetim,0,AMARELO,40,339.5,0.0
'117543,colete-alfaiataria-em-cetim,0,PINK,38,339.5,0.0
'117543,colete-alfaiataria-em-cetim,0,AMARELO,38,339.5,0.0
'117543,colete-alfaiataria-em-cetim,0,PINK,36,339.5,0.0
'117543,colete-alfaiataria-em-cetim,Fabiana Milazzo,AMARELO,36,339.5,1.0
'117543,colete-alfaiataria-em-cetim,0,PINK,40,339.5,0.0
'117557,camisa-manga-longa-casual-slim-cetim,0,MARINHO,GG,174.95,1.0
'117557,camisa-manga-longa-casual-slim-cetim,Aramis,MARINHO,M,174.95,0.0
'117557,camisa-manga-longa-casual-slim-cetim,0,BRANCO,M,174.95,0.0
'117557,camisa-manga-longa-casual-slim-cetim,0,BRANCO,G,174.95,0.0
'117557,camisa-manga-longa-casual-slim-cetim,0,MARINHO,G,174.95,0.0
'117557,camisa-manga-longa-casual-slim-cetim,0,BRANCO,GG,174.95,0.0
'117577,tenis-zz-fun-lycra-preto,AREZZO,PRETO,39,159.5,1.0
'117578,tenis-zz-fun-soft-olive,AREZZO,VERDE,34,159.5,1.0
'117578,tenis-zz-fun-soft-olive,0,VERDE,38,159.5,1.0
'117578,tenis-zz-fun-soft-olive,0,VERDE,37,159.5,0.0
'117578,tenis-zz-fun-soft-olive,0,VERDE,36,159.5,1.0
'117578,tenis-zz-fun-soft-olive,0,VERDE,35,159.5,1.0
'117579,tenis-zz-fun-navy-blue,0,PRETO,35,159.5,0.0
'117579,tenis-zz-fun-navy-blue,0,AZUL,35,159.5,0.0
'117579,tenis-zz-fun-navy-blue,0,PRETO,34,159.5,0.0
'117579,tenis-zz-fun-navy-blue,0,PRETO,37,159.5,0.0
'117579,tenis-zz-fun-navy-blue,0,AZUL,38,159.5,1.0
'117579,tenis-zz-fun-navy-blue,0,PRETO,38,159.5,0.0
'117579,tenis-zz-fun-navy-blue,0,AZUL,37,159.5,2.0
'117579,tenis-zz-fun-navy-blue,AREZZO,AZUL,34,159.5,1.0
'117584,sapatilha-check-mate-couro-salto-rasteiro-preta,AREZZO,PRETO,34,109.5,0.0
'117584,sapatilha-check-mate-couro-salto-rasteiro-preta,0,PRETO,35,109.5,1.0
'117584,sapatilha-check-mate-couro-salto-rasteiro-preta,0,PRETO,37,109.5,0.0
'117586,sandalia-preta-salto-bloco-tiras-amarracao,0,PRETO,38,159.5,1.0
'117586,sandalia-preta-salto-bloco-tiras-amarracao,0,PRETO,37,159.5,0.0
'117586,sandalia-preta-salto-bloco-tiras-amarracao,0,PRETO,36,159.5,1.0
'117586,sandalia-preta-salto-bloco-tiras-amarracao,0,PRETO,35,159.5,1.0
'117586,sandalia-preta-salto-bloco-tiras-amarracao,AREZZO,PRETO,34,159.5,0.0
'117588,sandalia-nude-salto-bloco-tiras-amarracao-pale-nut,0,NUDE,36,159.5,2.0
'117588,sandalia-nude-salto-bloco-tiras-amarracao-pale-nut,AREZZO,NUDE,35,159.5,2.0
'117588,sandalia-nude-salto-bloco-tiras-amarracao-pale-nut,0,NUDE,37,159.5,1.0
'117588,sandalia-nude-salto-bloco-tiras-amarracao-pale-nut,0,NUDE,38,159.5,1.0
'117614,t-shirt-decote-v-retilinea-1,0,VERMELHO,P,64.5,0.0
'117614,t-shirt-decote-v-retilinea-1,Shoulder,VERMELHO,PP,64.5,1.0
'117614,t-shirt-decote-v-retilinea-1,0,VERMELHO,GG,64.5,0.0
'117615,t-shirt-decote-v-retilinea-2,0,OFF WHITE,G,64.5,0.0
'117615,t-shirt-decote-v-retilinea-2,Shoulder,OFF WHITE,PP,64.5,1.0
'117619,saia-midi-pontas-estampada,0,PRETO/LISTRA BRANCA,42,234.5,1.0
'117619,saia-midi-pontas-estampada,Shoulder,PRETO/LISTRA BRANCA,40,234.5,0.0
'117621,t-shirt-boxy-gola-alta,0,LIMA,M,64.5,0.0
'117621,t-shirt-boxy-gola-alta,Shoulder,LIMA,PP,64.5,1.0
'117625,tricot-basico-gola-v,Shoulder,MOSTARDA,PP,79.5,2.0
'117625,tricot-basico-gola-v,0,PRETO,PP,79.5,0.0
'117625,tricot-basico-gola-v,0,MOSTARDA,P,79.5,0.0
'117625,tricot-basico-gola-v,0,BORDO,P,79.5,1.0
'117625,tricot-basico-gola-v,0,PRETO,M,79.5,0.0
'117625,tricot-basico-gola-v,0,NUDE,PP,79.5,0.0
'117625,tricot-basico-gola-v,0,PRETO,GG,79.5,0.0
'117625,tricot-basico-gola-v,0,NUDE,GG,79.5,0.0
'117625,tricot-basico-gola-v,0,PRETO,P,79.5,0.0
'117625,tricot-basico-gola-v,0,BORDO,GG,79.5,0.0
'117625,tricot-basico-gola-v,0,MOSTARDA,GG,79.5,0.0
'117625,tricot-basico-gola-v,0,PRETO,G,79.5,0.0
'117625,tricot-basico-gola-v,0,NUDE,G,79.5,0.0
'117625,tricot-basico-gola-v,0,MOSTARDA,G,79.5,0.0
'117625,tricot-basico-gola-v,0,BORDO,PP,79.5,1.0
'117625,tricot-basico-gola-v,0,NUDE,P,79.5,0.0
'117625,tricot-basico-gola-v,0,BORDO,G,79.5,0.0
'117625,tricot-basico-gola-v,0,MOSTARDA,M,79.5,0.0
'117625,tricot-basico-gola-v,0,BORDO,M,79.5,0.0
'117625,tricot-basico-gola-v,0,NUDE,M,79.5,0.0
'117627,macacao-pantacourt-detalhe-tiras,0,OFF WHITE,40,419.5,1.0
'117627,macacao-pantacourt-detalhe-tiras,Shoulder,OFF WHITE,36,419.5,1.0
'117627,macacao-pantacourt-detalhe-tiras,0,OFF WHITE,38,419.5,0.0
'117633,t-shirt-decote-v-bichos,Shoulder,PRETO,PP,89.5,1.0
'117634,t-shirt-decote-v-retilinea,Shoulder,PRETO,PP,64.5,1.0
'117634,t-shirt-decote-v-retilinea,0,PRETO,GG,64.5,0.0
'117635,tricot-basico-gola-alta,Shoulder,CORAL,PP,79.5,1.0
'117635,tricot-basico-gola-alta,0,PINK,PP,79.5,0.0
'117635,tricot-basico-gola-alta,0,PRETO,PP,79.5,0.0
'117635,tricot-basico-gola-alta,0,ROXO,M,79.5,0.0
'117635,tricot-basico-gola-alta,0,PINK,P,79.5,1.0
'117635,tricot-basico-gola-alta,0,PRETO,P,79.5,0.0
'117635,tricot-basico-gola-alta,0,ROXO,P,79.5,1.0
'117635,tricot-basico-gola-alta,0,ROXO,PP,79.5,1.0
'117635,tricot-basico-gola-alta,0,CORAL,P,79.5,0.0
'117635,tricot-basico-gola-alta,0,CORAL,M,79.5,0.0
'117635,tricot-basico-gola-alta,0,PINK,M,79.5,0.0
'117635,tricot-basico-gola-alta,0,PRETO,M,79.5,0.0
'117674,vestido-midi-estampado,PATBO,Azul,36,974.5,1.0
'117675,vestido-longo-fivela,PATBO,Amarelo,36,1323.5,1.0
'117691,camisa-slim-resort-botanica,Aramis,CINZA/MARROM,P,149.95,1.0
'117691,camisa-slim-resort-botanica,0,CINZA/MARROM,G,149.95,1.0
